"","scSTMTyoe","modelType","seed","nCellType","nSample","Batch","CancerType","pooled_scSTMseq","Seurat"
"seurat...2629","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733644304",8,10,FALSE,TRUE,1,0.93493883281014
"seurat...2630","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733644304",8,10,FALSE,TRUE,1,0.990338523406806
"seurat...2631","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733644394",8,10,FALSE,TRUE,1,1
"seurat...2632","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733644394",8,10,FALSE,TRUE,1,1
"seurat...2633","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733644394",8,10,FALSE,TRUE,1,1
"seurat...2634","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733644394",8,10,FALSE,TRUE,1,1
"seurat...2635","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733644394",8,10,FALSE,TRUE,1,1
"seurat...2636","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733644540",8,10,FALSE,TRUE,1,0.970001331205556
"seurat...2637","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733644540",8,10,FALSE,TRUE,1,0.947443199723059
"seurat...2638","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733644540",8,10,FALSE,TRUE,1,0.971575674165937
"seurat...2639","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733644540",8,10,FALSE,TRUE,1,1
"seurat...2640","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733644540",8,10,FALSE,TRUE,1,0.906414510264534
"seurat...2641","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733644601",8,10,FALSE,TRUE,1,0.981970787262404
"seurat...2642","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733644601",8,10,FALSE,TRUE,1,0.9495870438047
"seurat...2643","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733644601",8,10,FALSE,TRUE,1,1
"seurat...2644","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733644601",8,10,FALSE,TRUE,1,0.967602154464392
"seurat...2645","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733644601",8,10,FALSE,TRUE,1,0.991634615415585
"seurat...2646","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733644612",8,10,FALSE,TRUE,1,0.968950660321444
"seurat...2647","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733644612",8,10,FALSE,TRUE,1,0.93119254364619
"seurat...2648","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733644612",8,10,FALSE,TRUE,1,0.989937056650013
"seurat...2649","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733644612",8,10,FALSE,TRUE,1,0.957595924914342
"seurat...2650","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733644612",8,10,FALSE,TRUE,1,0.980692731423826
"seurat...2651","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733644987",8,10,FALSE,TRUE,1,1
"seurat...2652","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733644987",8,10,FALSE,TRUE,1,1
"seurat...2653","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733644987",8,10,FALSE,TRUE,1,1
"seurat...2654","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733644987",8,10,FALSE,TRUE,1,1
"seurat...2655","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733644987",8,10,FALSE,TRUE,1,1
"seurat...2656","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733645075",8,10,FALSE,TRUE,1,1
"seurat...2657","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733645075",8,10,FALSE,TRUE,1,1
"seurat...2658","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733645075",8,10,FALSE,TRUE,1,0.956729515738731
"seurat...2659","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733645075",8,10,FALSE,TRUE,1,1
"seurat...2660","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733645075",8,10,FALSE,TRUE,1,1
"seurat...2661","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733645165",8,10,FALSE,TRUE,1,1
"seurat...2662","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733645165",8,10,FALSE,TRUE,1,0.933556362727764
"seurat...2663","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733645165",8,10,FALSE,TRUE,1,1
"seurat...2664","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733645165",8,10,FALSE,TRUE,1,1
"seurat...2665","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733645165",8,10,FALSE,TRUE,1,1
"seurat...2666","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733645230",8,10,FALSE,TRUE,1,1
"seurat...2667","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733645230",8,10,FALSE,TRUE,1,1
"seurat...2668","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733645230",8,10,FALSE,TRUE,1,0.970179278155351
"seurat...2669","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733645230",8,10,FALSE,TRUE,1,1
"seurat...2670","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733645230",8,10,FALSE,TRUE,1,1
"seurat...2671","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733645281",8,10,FALSE,TRUE,1,1
"seurat...2672","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733645281",8,10,FALSE,TRUE,1,0.953784068598212
"seurat...2673","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733645281",8,10,FALSE,TRUE,1,1
"seurat...2674","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733645281",8,10,FALSE,TRUE,1,1
"seurat...2675","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733645281",8,10,FALSE,TRUE,1,1
"seurat...2676","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733645314",8,10,FALSE,TRUE,1,0.968634103964019
"seurat...2677","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733645314",8,10,FALSE,TRUE,1,1
"seurat...2678","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733645314",8,10,FALSE,TRUE,1,0.980881163922462
"seurat...2679","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733645314",8,10,FALSE,TRUE,1,0.981796122966924
"seurat...2680","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733645314",8,10,FALSE,TRUE,1,0.982666381386529
"seurat...2681","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733645453",8,10,FALSE,TRUE,1,0.990068656586225
"seurat...2682","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733645453",8,10,FALSE,TRUE,1,0.990257199341095
"seurat...2683","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733645453",8,10,FALSE,TRUE,1,0.993940819409139
"seurat...2684","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733645453",8,10,FALSE,TRUE,1,1
"seurat...2685","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733645453",8,10,FALSE,TRUE,1,0.99572418703519
"seurat...2686","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733645480",8,10,FALSE,TRUE,1,1
"seurat...2687","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733645480",8,10,FALSE,TRUE,1,0.941600365315152
"seurat...2688","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733645480",8,10,FALSE,TRUE,1,0.978515052336193
"seurat...2689","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733645480",8,10,FALSE,TRUE,1,1
"seurat...2690","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733645480",8,10,FALSE,TRUE,1,0.954693252860946
"seurat...2691","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733645825",8,10,FALSE,TRUE,1,0.96141149007984
"seurat...2692","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733645825",8,10,FALSE,TRUE,1,0.923256108619434
"seurat...2693","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733645825",8,10,FALSE,TRUE,1,1
"seurat...2694","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733645825",8,10,FALSE,TRUE,1,0.960886703002982
"seurat...2695","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733645825",8,10,FALSE,TRUE,1,0.922812967214343
"seurat...2696","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733645941",8,10,FALSE,TRUE,1,1
"seurat...2697","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733645941",8,10,FALSE,TRUE,1,0.952377012039272
"seurat...2698","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733645941",8,10,FALSE,TRUE,1,1
"seurat...2699","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733645941",8,10,FALSE,TRUE,1,1
"seurat...2700","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733645941",8,10,FALSE,TRUE,1,1
"seurat...2701","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733646093",8,10,FALSE,TRUE,1,1
"seurat...2702","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733646093",8,10,FALSE,TRUE,1,1
"seurat...2703","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733646093",8,10,FALSE,TRUE,1,0.988506346336465
"seurat...2704","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733646093",8,10,FALSE,TRUE,1,0.989688866935559
"seurat...2705","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733646093",8,10,FALSE,TRUE,1,0.978686922510661
"seurat...2706","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733646277",8,10,FALSE,TRUE,1,1
"seurat...2707","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733646277",8,10,FALSE,TRUE,1,1
"seurat...2708","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733646277",8,10,FALSE,TRUE,1,1
"seurat...2709","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733646277",8,10,FALSE,TRUE,1,1
"seurat...2710","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733646277",8,10,FALSE,TRUE,1,1
"seurat...2711","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733646285",8,10,FALSE,TRUE,1,0.979224856434113
"seurat...2712","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733646285",8,10,FALSE,TRUE,1,1
"seurat...2713","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733646285",8,10,FALSE,TRUE,1,0.982054672849637
"seurat...2714","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733646285",8,10,FALSE,TRUE,1,0.98398461275408
"seurat...2715","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733646285",8,10,FALSE,TRUE,1,0.919870094287568
"seurat...2716","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733646442",8,10,FALSE,TRUE,1,0.981739201276215
"seurat...2717","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733646442",8,10,FALSE,TRUE,1,1
"seurat...2718","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733646442",8,10,FALSE,TRUE,1,0.970818820646871
"seurat...2719","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733646442",8,10,FALSE,TRUE,1,1
"seurat...2720","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733646442",8,10,FALSE,TRUE,1,1
"seurat...2721","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733646542",8,10,FALSE,TRUE,1,1
"seurat...2722","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733646542",8,10,FALSE,TRUE,1,1
"seurat...2723","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733646542",8,10,FALSE,TRUE,1,1
"seurat...2724","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733646542",8,10,FALSE,TRUE,1,1
"seurat...2725","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733646542",8,10,FALSE,TRUE,1,1
"seurat...2726","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733646599",8,10,FALSE,TRUE,1,0.960990263861674
"seurat...2727","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733646599",8,10,FALSE,TRUE,1,0.962310665968499
"seurat...2728","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733646599",8,10,FALSE,TRUE,1,1
"seurat...2729","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733646599",8,10,FALSE,TRUE,1,1
"seurat...2730","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733646599",8,10,FALSE,TRUE,1,0.985667868986173
"seurat...2731","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733646683",8,10,FALSE,TRUE,1,1
"seurat...2732","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733646683",8,10,FALSE,TRUE,1,1
"seurat...2733","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733646683",8,10,FALSE,TRUE,1,1
"seurat...2734","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733646683",8,10,FALSE,TRUE,1,1
"seurat...2735","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733646683",8,10,FALSE,TRUE,1,0.840369621139579
"seurat...2736","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733646944",8,10,FALSE,TRUE,1,1
"seurat...2737","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733646944",8,10,FALSE,TRUE,1,1
"seurat...2738","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733646944",8,10,FALSE,TRUE,1,1
"seurat...2739","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733646944",8,10,FALSE,TRUE,1,1
"seurat...2740","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733646944",8,10,FALSE,TRUE,1,1
"seurat...2741","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733647201",8,10,FALSE,TRUE,1,1
"seurat...2742","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733647201",8,10,FALSE,TRUE,1,1
"seurat...2743","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733647201",8,10,FALSE,TRUE,1,1
"seurat...2744","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733647201",8,10,FALSE,TRUE,1,0.945812285351312
"seurat...2745","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733647201",8,10,FALSE,TRUE,1,1
"seurat...2746","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1733647228",8,10,FALSE,TRUE,1,0.978012049612026
"seurat...2747","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.15","1733647228",8,10,FALSE,TRUE,1,0.966366316200265
"seurat...2748","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1733647228",8,10,FALSE,TRUE,1,0.952044575312975
"seurat...2749","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1733647228",8,10,FALSE,TRUE,1,0.976598932336865
"seurat...2750","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.8","1733647228",8,10,FALSE,TRUE,1,0.947492598565061
"seurat...2751","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872391",8,10,FALSE,TRUE,1,0.971111283630832
"seurat...2752","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872393",8,10,FALSE,TRUE,1,0.982012671042682
"seurat...2753","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872516",8,10,FALSE,TRUE,1,0.980918484626234
"seurat...2754","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872521",8,10,FALSE,TRUE,1,1
"seurat...2755","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872527",8,10,FALSE,TRUE,1,1
"seurat...2756","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872540",8,10,FALSE,TRUE,1,0.909707315292459
"seurat...2757","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872543",8,10,FALSE,TRUE,1,1
"seurat...2758","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872548",8,10,FALSE,TRUE,1,0.980392956495317
"seurat...2759","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872551",8,10,FALSE,TRUE,1,0.988738219188059
"seurat...2760","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872553",8,10,FALSE,TRUE,1,0.990539319149327
"seurat...2761","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872557",8,10,FALSE,TRUE,1,1
"seurat...2762","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872558",8,10,FALSE,TRUE,1,0.983183620500711
"seurat...2763","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872564",8,10,FALSE,TRUE,1,1
"seurat...2764","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872567",8,10,FALSE,TRUE,1,1
"seurat...2765","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872582",8,10,FALSE,TRUE,1,0.968589341841942
"seurat...2766","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872589",8,10,FALSE,TRUE,1,0.941808735046558
"seurat...2767","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872596",8,10,FALSE,TRUE,1,1
"seurat...2768","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872598",8,10,FALSE,TRUE,1,1
"seurat...2769","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872607",8,10,FALSE,TRUE,1,0.931212563950864
"seurat...2770","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872612",8,10,FALSE,TRUE,1,0.996326605469996
"seurat...2771","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872616",8,10,FALSE,TRUE,1,1
"seurat...2772","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872623",8,10,FALSE,TRUE,1,0.969421000442086
"seurat...2773","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872643",8,10,FALSE,TRUE,1,0.993045375728884
"seurat...2774","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872657",8,10,FALSE,TRUE,1,0.983620722179769
"seurat...2775","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872675",8,10,FALSE,TRUE,1,0.946826361997375
"seurat...2776","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872678",8,10,FALSE,TRUE,1,1
"seurat...2777","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872682",8,10,FALSE,TRUE,1,1
"seurat...2778","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872688",8,10,FALSE,TRUE,1,0.961767627481392
"seurat...2779","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872689",8,10,FALSE,TRUE,1,1
"seurat...2780","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872690",8,10,FALSE,TRUE,1,1
"seurat...2781","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872730",8,10,FALSE,TRUE,1,1
"seurat...2782","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872735",8,10,FALSE,TRUE,1,1
"seurat...2783","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872741",8,10,FALSE,TRUE,1,1
"seurat...2784","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872766",8,10,FALSE,TRUE,1,0.989612296019338
"seurat...2785","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872792",8,10,FALSE,TRUE,1,1
"seurat...2786","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872801",8,10,FALSE,TRUE,1,0.934110761640503
"seurat...2787","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872825",8,10,FALSE,TRUE,1,1
"seurat...2788","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872834",8,10,FALSE,TRUE,1,0.988497609117487
"seurat...2789","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872853",8,10,FALSE,TRUE,1,0.960244062328115
"seurat...2790","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872870",8,10,FALSE,TRUE,1,0.957352594142117
"seurat...2791","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872877",8,10,FALSE,TRUE,1,1
"seurat...2792","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872887",8,10,FALSE,TRUE,1,1
"seurat...2793","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872914",8,10,FALSE,TRUE,1,0.977702294373753
"seurat...2794","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872929",8,10,FALSE,TRUE,1,0.906282719013746
"seurat...2795","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872935",8,10,FALSE,TRUE,1,0.982525370434632
"seurat...2796","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872938",8,10,FALSE,TRUE,1,1
"seurat...2797","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872943",8,10,FALSE,TRUE,1,0.9807773339588
"seurat...2798","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872954",8,10,FALSE,TRUE,1,0.933753153475147
"seurat...2799","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872975",8,10,FALSE,TRUE,1,0.988846464294707
"seurat...2800","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872988",8,10,FALSE,TRUE,1,1
"seurat...2801","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733872998",8,10,FALSE,TRUE,1,0.983333057324349
"seurat...2802","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733873006",8,10,FALSE,TRUE,1,0.969200101625599
"seurat...2803","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733873007",8,10,FALSE,TRUE,1,1
"seurat...2804","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733873012",8,10,FALSE,TRUE,1,0.965214922812071
"seurat...2805","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733873018",8,10,FALSE,TRUE,1,0.993353518394653
"seurat...2806","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733873053",8,10,FALSE,TRUE,1,1
"seurat...2807","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733873070",8,10,FALSE,TRUE,1,0.948384750657148
"seurat...2808","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733873102",8,10,FALSE,TRUE,1,1
"seurat...2809","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733873107",8,10,FALSE,TRUE,1,0.993812965088797
"seurat...2810","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733873112",8,10,FALSE,TRUE,1,1
"seurat...2811","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733873113",8,10,FALSE,TRUE,1,1
"seurat...2812","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733873118",8,10,FALSE,TRUE,1,1
"seurat...2813","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733873123",8,10,FALSE,TRUE,1,1
"seurat...2814","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733873131",8,10,FALSE,TRUE,1,0.958209861446831
"seurat...2815","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733873159",8,10,FALSE,TRUE,1,0.895394952438066
"seurat...2816","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733873179",8,10,FALSE,TRUE,1,1
"seurat...2817","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733873186",8,10,FALSE,TRUE,1,1
"seurat...2818","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733873210",8,10,FALSE,TRUE,1,0.97121360584458
"seurat...2819","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733873222",8,10,FALSE,TRUE,1,0.951990498066295
"seurat...2820","scSTM_Pooled_noContent_Prevalence_Time","NullModel","1733873229",8,10,FALSE,TRUE,1,0.962458415852961
