"","scSTMTyoe","modelType","seed","nCellType","nSample","Batch","CancerType","pooled_scSTMseq"
"251","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959242",10,20,FALSE,TRUE,1
"252","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959242",10,20,FALSE,TRUE,1
"253","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959242",10,20,FALSE,TRUE,1
"254","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959242",10,20,FALSE,TRUE,1
"255","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959243",10,20,FALSE,TRUE,1
"256","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959243",10,20,FALSE,TRUE,1
"257","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959243",10,20,FALSE,TRUE,1
"258","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959243",10,20,FALSE,TRUE,1
"259","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959243",10,20,FALSE,TRUE,1
"260","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959267",10,20,FALSE,TRUE,1
"261","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959267",10,20,FALSE,TRUE,1
"262","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959267",10,20,FALSE,TRUE,1
"263","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959267",10,20,FALSE,TRUE,1
"264","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959267",10,20,FALSE,TRUE,1
"265","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959273",10,20,FALSE,TRUE,1
"266","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959273",10,20,FALSE,TRUE,1
"267","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959273",10,20,FALSE,TRUE,1
"268","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959273",10,20,FALSE,TRUE,1
"269","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959273",10,20,FALSE,TRUE,1
"270","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959275",10,20,FALSE,TRUE,1
"271","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959275",10,20,FALSE,TRUE,1
"272","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959275",10,20,FALSE,TRUE,1
"273","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959275",10,20,FALSE,TRUE,1
"274","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959275",10,20,FALSE,TRUE,1
"275","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959281",10,20,FALSE,TRUE,1
"276","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959281",10,20,FALSE,TRUE,1
"277","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959281",10,20,FALSE,TRUE,1
"278","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959281",10,20,FALSE,TRUE,1
"279","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959281",10,20,FALSE,TRUE,1
"280","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959289",10,20,FALSE,TRUE,1
"281","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959289",10,20,FALSE,TRUE,1
"282","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959289",10,20,FALSE,TRUE,1
"283","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959289",10,20,FALSE,TRUE,1
"284","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959289",10,20,FALSE,TRUE,1
"285","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959290",10,20,FALSE,TRUE,1
"286","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959290",10,20,FALSE,TRUE,1
"287","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959290",10,20,FALSE,TRUE,1
"288","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959290",10,20,FALSE,TRUE,1
"289","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959290",10,20,FALSE,TRUE,1
"290","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959298",10,20,FALSE,TRUE,1
"291","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959298",10,20,FALSE,TRUE,1
"292","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959298",10,20,FALSE,TRUE,1
"293","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959298",10,20,FALSE,TRUE,1
"294","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959298",10,20,FALSE,TRUE,1
"295","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959306",10,20,FALSE,TRUE,1
"296","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959306",10,20,FALSE,TRUE,1
"297","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959306",10,20,FALSE,TRUE,1
"298","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959306",10,20,FALSE,TRUE,1
"299","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959306",10,20,FALSE,TRUE,1
"300","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959324",10,20,FALSE,TRUE,1
"301","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959324",10,20,FALSE,TRUE,1
"302","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959324",10,20,FALSE,TRUE,1
"303","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959324",10,20,FALSE,TRUE,1
"304","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959324",10,20,FALSE,TRUE,1
"305","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959343",10,20,FALSE,TRUE,1
"306","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959343",10,20,FALSE,TRUE,1
"307","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959343",10,20,FALSE,TRUE,1
"308","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959343",10,20,FALSE,TRUE,1
"309","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959343",10,20,FALSE,TRUE,1
"310","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959349",10,20,FALSE,TRUE,1
"311","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959349",10,20,FALSE,TRUE,1
"312","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959349",10,20,FALSE,TRUE,1
"313","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959349",10,20,FALSE,TRUE,1
"314","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959349",10,20,FALSE,TRUE,1
"315","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959351",10,20,FALSE,TRUE,1
"316","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959351",10,20,FALSE,TRUE,1
"317","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959351",10,20,FALSE,TRUE,1
"318","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959351",10,20,FALSE,TRUE,1
"319","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959351",10,20,FALSE,TRUE,1
"320","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959361",10,20,FALSE,TRUE,1
"321","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959361",10,20,FALSE,TRUE,1
"322","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959361",10,20,FALSE,TRUE,1
"323","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959361",10,20,FALSE,TRUE,1
"324","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959361",10,20,FALSE,TRUE,1
"325","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959364",10,20,FALSE,TRUE,1
"326","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959364",10,20,FALSE,TRUE,1
"327","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959364",10,20,FALSE,TRUE,1
"328","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959364",10,20,FALSE,TRUE,1
"329","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959364",10,20,FALSE,TRUE,1
"330","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959370",10,20,FALSE,TRUE,1
"331","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959370",10,20,FALSE,TRUE,1
"332","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959370",10,20,FALSE,TRUE,1
"333","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959370",10,20,FALSE,TRUE,1
"334","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959370",10,20,FALSE,TRUE,1
"335","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959381",10,20,FALSE,TRUE,1
"336","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959381",10,20,FALSE,TRUE,1
"337","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959381",10,20,FALSE,TRUE,1
"338","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959381",10,20,FALSE,TRUE,1
"339","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959381",10,20,FALSE,TRUE,1
"340","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959399",10,20,FALSE,TRUE,1
"341","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959399",10,20,FALSE,TRUE,1
"342","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959399",10,20,FALSE,TRUE,1
"343","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959399",10,20,FALSE,TRUE,1
"344","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959399",10,20,FALSE,TRUE,1
"345","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959402",10,20,FALSE,TRUE,1
"346","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959402",10,20,FALSE,TRUE,1
"347","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959402",10,20,FALSE,TRUE,1
"348","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959402",10,20,FALSE,TRUE,1
"349","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959402",10,20,FALSE,TRUE,1
"350","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959411",10,20,FALSE,TRUE,1
"351","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959411",10,20,FALSE,TRUE,1
"352","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959411",10,20,FALSE,TRUE,1
"353","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959411",10,20,FALSE,TRUE,1
"354","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959411",10,20,FALSE,TRUE,1
"355","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959444",10,20,FALSE,TRUE,1
"356","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959444",10,20,FALSE,TRUE,1
"357","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959444",10,20,FALSE,TRUE,1
"358","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959444",10,20,FALSE,TRUE,1
"359","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959444",10,20,FALSE,TRUE,1
"360","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959449",10,20,FALSE,TRUE,1
"361","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959449",10,20,FALSE,TRUE,1
"362","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959449",10,20,FALSE,TRUE,1
"363","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959449",10,20,FALSE,TRUE,1
"364","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959449",10,20,FALSE,TRUE,1
"365","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959468",10,20,FALSE,TRUE,1
"366","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959468",10,20,FALSE,TRUE,1
"367","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959468",10,20,FALSE,TRUE,1
"368","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959468",10,20,FALSE,TRUE,1
"369","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959468",10,20,FALSE,TRUE,1
"370","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959471",10,20,FALSE,TRUE,1
"371","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959471",10,20,FALSE,TRUE,1
"372","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959471",10,20,FALSE,TRUE,1
"373","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959471",10,20,FALSE,TRUE,1
"374","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959471",10,20,FALSE,TRUE,1
"375","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959472",10,20,FALSE,TRUE,1
"376","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959472",10,20,FALSE,TRUE,1
"377","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959472",10,20,FALSE,TRUE,1
"378","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959472",10,20,FALSE,TRUE,1
"379","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959472",10,20,FALSE,TRUE,1
"380","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959494",10,20,FALSE,TRUE,1
"381","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959494",10,20,FALSE,TRUE,1
"382","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959494",10,20,FALSE,TRUE,1
"383","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959494",10,20,FALSE,TRUE,1
"384","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959494",10,20,FALSE,TRUE,1
"385","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959498",10,20,FALSE,TRUE,1
"386","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959498",10,20,FALSE,TRUE,1
"387","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959498",10,20,FALSE,TRUE,1
"388","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959498",10,20,FALSE,TRUE,1
"389","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959498",10,20,FALSE,TRUE,1
"390","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959503",10,20,FALSE,TRUE,1
"391","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959503",10,20,FALSE,TRUE,1
"392","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959503",10,20,FALSE,TRUE,1
"393","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959503",10,20,FALSE,TRUE,1
"394","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959503",10,20,FALSE,TRUE,1
"395","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959508",10,20,FALSE,TRUE,1
"396","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959508",10,20,FALSE,TRUE,1
"397","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959508",10,20,FALSE,TRUE,1
"398","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959508",10,20,FALSE,TRUE,1
"399","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959508",10,20,FALSE,TRUE,1
"400","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959550",10,20,FALSE,TRUE,1
"401","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959550",10,20,FALSE,TRUE,1
"402","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959550",10,20,FALSE,TRUE,1
"403","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959550",10,20,FALSE,TRUE,1
"404","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959550",10,20,FALSE,TRUE,1
"405","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959553",10,20,FALSE,TRUE,1
"406","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959553",10,20,FALSE,TRUE,1
"407","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959553",10,20,FALSE,TRUE,1
"408","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959553",10,20,FALSE,TRUE,1
"409","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959553",10,20,FALSE,TRUE,1
"410","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959559",10,20,FALSE,TRUE,1
"411","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959559",10,20,FALSE,TRUE,1
"412","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959559",10,20,FALSE,TRUE,1
"413","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959559",10,20,FALSE,TRUE,1
"414","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959559",10,20,FALSE,TRUE,1
"415","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959582",10,20,FALSE,TRUE,1
"416","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959582",10,20,FALSE,TRUE,1
"417","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959582",10,20,FALSE,TRUE,1
"418","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959582",10,20,FALSE,TRUE,1
"419","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959582",10,20,FALSE,TRUE,1
"420","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959604",10,20,FALSE,TRUE,1
"421","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959604",10,20,FALSE,TRUE,1
"422","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959604",10,20,FALSE,TRUE,1
"423","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959604",10,20,FALSE,TRUE,1
"424","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959604",10,20,FALSE,TRUE,1
"425","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959613",10,20,FALSE,TRUE,1
"426","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959613",10,20,FALSE,TRUE,1
"427","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959613",10,20,FALSE,TRUE,1
"428","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959613",10,20,FALSE,TRUE,1
"429","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959613",10,20,FALSE,TRUE,1
"430","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959685",10,20,FALSE,TRUE,1
"431","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959685",10,20,FALSE,TRUE,1
"432","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959685",10,20,FALSE,TRUE,1
"433","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959685",10,20,FALSE,TRUE,1
"434","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959685",10,20,FALSE,TRUE,1
"435","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959770",10,20,FALSE,TRUE,1
"436","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959770",10,20,FALSE,TRUE,1
"437","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959770",10,20,FALSE,TRUE,1
"438","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959770",10,20,FALSE,TRUE,1
"439","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959770",10,20,FALSE,TRUE,1
"440","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959772",10,20,FALSE,TRUE,1
"441","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959772",10,20,FALSE,TRUE,1
"442","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959772",10,20,FALSE,TRUE,1
"443","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959772",10,20,FALSE,TRUE,1
"444","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959772",10,20,FALSE,TRUE,1
"445","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959869",10,20,FALSE,TRUE,1
"446","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959869",10,20,FALSE,TRUE,1
"447","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959869",10,20,FALSE,TRUE,1
"448","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959869",10,20,FALSE,TRUE,1
"449","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959869",10,20,FALSE,TRUE,1
"450","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959890",10,20,FALSE,TRUE,1
"451","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959890",10,20,FALSE,TRUE,1
"452","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959890",10,20,FALSE,TRUE,1
"453","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959890",10,20,FALSE,TRUE,1
"454","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959890",10,20,FALSE,TRUE,1
"455","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730958979",15,20,FALSE,TRUE,1
"456","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730958979",15,20,FALSE,TRUE,1
"457","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730958979",15,20,FALSE,TRUE,1
"458","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730958979",15,20,FALSE,TRUE,1
"459","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730958979",15,20,FALSE,TRUE,1
"460","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730958987",15,20,FALSE,TRUE,1
"461","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730958987",15,20,FALSE,TRUE,1
"462","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730958987",15,20,FALSE,TRUE,1
"463","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730958987",15,20,FALSE,TRUE,1
"464","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730958987",15,20,FALSE,TRUE,1
"465","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730958993",15,20,FALSE,TRUE,1
"466","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730958993",15,20,FALSE,TRUE,1
"467","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730958993",15,20,FALSE,TRUE,1
"468","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730958993",15,20,FALSE,TRUE,1
"469","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730958998",15,20,FALSE,TRUE,1
"470","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730958998",15,20,FALSE,TRUE,1
"471","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730958998",15,20,FALSE,TRUE,1
"472","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730958998",15,20,FALSE,TRUE,1
"473","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730958998",15,20,FALSE,TRUE,1
"474","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959008",15,20,FALSE,TRUE,1
"475","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959008",15,20,FALSE,TRUE,1
"476","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959008",15,20,FALSE,TRUE,1
"477","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959008",15,20,FALSE,TRUE,1
"478","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959008",15,20,FALSE,TRUE,1
"479","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959009",15,20,FALSE,TRUE,1
"480","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959009",15,20,FALSE,TRUE,1
"481","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959009",15,20,FALSE,TRUE,1
"482","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959009",15,20,FALSE,TRUE,1
"483","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959009",15,20,FALSE,TRUE,1
"484","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959010",15,20,FALSE,TRUE,1
"485","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959010",15,20,FALSE,TRUE,1
"486","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959010",15,20,FALSE,TRUE,1
"487","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959010",15,20,FALSE,TRUE,1
"488","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959010",15,20,FALSE,TRUE,1
"489","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959033",15,20,FALSE,TRUE,1
"490","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959033",15,20,FALSE,TRUE,1
"491","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959033",15,20,FALSE,TRUE,1
"492","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959033",15,20,FALSE,TRUE,1
"493","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959033",15,20,FALSE,TRUE,1
"494","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959036",15,20,FALSE,TRUE,1
"495","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959036",15,20,FALSE,TRUE,1
"496","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959036",15,20,FALSE,TRUE,1
"497","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959036",15,20,FALSE,TRUE,1
"498","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959036",15,20,FALSE,TRUE,1
"499","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.1","1730959048",15,20,FALSE,TRUE,1
"500","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.16","1730959048",15,20,FALSE,TRUE,1
"501","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.23","1730959048",15,20,FALSE,TRUE,1
"502","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.3","1730959048",15,20,FALSE,TRUE,1
"503","scSTM_Pooled_noContent_Prevalence_Time","HighVar0.4","1730959048",15,20,FALSE,TRUE,1
